text,rating,sentiment_score,prediction,label,meta_main_category
"It broke in less then a week, repaired with Duct tape. We will see how long it lasts.( my daughter who weighs about 100 pounds was using it, for reference.)",3.0,-0.108333334,0.0,0,Toys & Games
It didn't last the season,3.0,0.0,0.0,0,Toys & Games
It seems like there are 2 in a pack - based on photos. It’s only 1 raft. It’s more expensive than at target ($8),3.0,0.125,1.0,0,Toys & Games
"It was fun, until the sides broke and you couldn't sit on it anymore. Lasted only 3 days in the pool.",3.0,0.15,1.0,0,Toys & Games
"Its great for just hanging out in the pool. I would not allow kids to use it, the middle &#34;seat&#34; section tore off when I let some kids at the pool play on my float. It served its purpose for this season, but I will probably buy another float for next pool season.",3.0,0.26666668,1.0,0,Toys & Games
"Love them, but the bottom part came unattached after a day of use.",3.0,0.5,1.0,0,Toys & Games
"Loved it! Unfortunately, it didnt last the season. It tore along the seam.",3.0,0.125,1.0,0,Toys & Games
"Maybe mine is defective but it wont hold air for longer than a day. There are no holes or areas where I can hear or see (when submerged) air escaping. It does work well when fully inflated and is nice to sit in while in the pool, just a pain to have to keep blowing it up every day.",3.0,0.6,1.0,0,Toys & Games
"Needs a head rest, but otherwise it's ok.  Somewhat comfortable.",3.0,0.45,1.0,0,Toys & Games
Not the top of the line float but works well when you want to float around the pool. Good for the price charged.,3.0,0.6,1.0,0,Toys & Games
"Not too robust, but it works fine.  Hasn't torn yet.",3.0,0.41666666,1.0,0,Toys & Games
OKay but doesn't hold up,3.0,0.5,1.0,0,Toys & Games
Only used a couple of times in the pool before it ripped. It ripped right along the seam where the seat attaches to the arm/back rest.,3.0,0.14285715,1.0,0,Toys & Games
Ordered 2.  One had a hole in it.,3.0,0.0,0.0,0,Toys & Games
Ordered two of these and one of them tore where the seat n back part of the float meet. Other then that the other float works great.,3.0,0.1375,1.0,0,Toys & Games
"Picture of this item is somewhat misleading.  It would seem to indicate you are getting two floats, and nothing in the description states otherwise, however only one is received.",3.0,0.0,0.0,0,Toys & Games
"Price..my fault for not reading the description better.  However, I thought there were 2 floats in the box not one.  I would never of paid $20 for one.  Picture is very deceiving.  In my opinion there should only be 1 float in the picture if that is all that is in the box.",3.0,0.23333333,1.0,0,Toys & Games
"Price..my fault for not reading the description better.  However, I thought there were 2 floats in the box not one.  I would never of paid $20 for one.  Picture is very deceiving.  In my opinion there should only be 1 float in the picture if that is all that is in the box.",3.0,0.23333333,1.0,0,Toys & Games
Raft lost air after inflating and found a small slice in the seam area and had to patch.  It is still losing air but not as fast.,3.0,-0.025,0.0,0,Toys & Games
Sadly it broke after just 3 uses. It was so great until then.,3.0,0.15,1.0,0,Toys & Games
Super comfy but the seat tears off after a few weeks... yet I keep buying it,3.0,0.06666667,1.0,0,Toys & Games
"THE PRODUCT IS GOOD AND THE SELLER IS VERY HELPFULL, THE ONLY THING I WISH I COULD HAVE CHOSE MY OWN COLOR INSTEAD OF SETTLING FOR THE RANDOM COLOR THEY SEND YOU, BUT ITS ALL GOOD !",3.0,0.3125,1.0,0,Toys & Games
"The chair is nice, not cheap. When sitting back, I'm in a nice position...except that the hard plastic safety handles are up around my elbows, and after a few minutes that begins to hurt so I find myself smushing my arms inside the float. It is very roomy; much bigger than I expected and the glass holder is great! For me, laying a bit back is my only option. If I try to sit really upright, I begin to tilt forward until I slowly capsize face first, lol. But you can't  beat it for the price...",3.0,0.15989584,1.0,0,Toys & Games
The first one broke and then we got a second one and it broke again.,3.0,0.125,1.0,0,Toys & Games
"The float is OK I guess, ......but.  But the instructions said there was a repair patch inside.....and of course, no repair patch.  Repair patch instructions...in 4 point font, but no repair patch.  Guess they want you to buy another one whenever you get a leak....guess what....when this one leaks (why else would they say they'd included a repair patch unless they knew one would be needed???) I'll go to my local tire shop and get an inner tube, with a repair patch.<br /><br />Do not buy this.",3.0,0.16666667,1.0,0,Toys & Games
The float is great but I'm a little unhappy about the color. I followed the directions and requested the seller send me a blue float. I still got a hideous orange float. Its not a huge deal but don't tell me to request a color via email which I did and still send me the crappy leftovers.,3.0,-0.0375,0.0,0,Toys & Games
The seat tore after one use.,3.0,0.0,0.0,0,Toys & Games
The sitting part didn’t inflate all the way but we were able to use it.,3.0,0.5,1.0,0,Toys & Games
"The wife loves these, nice float. Get extras because they don't last long. Pretty cheap plastic.",3.0,0.24,1.0,0,Toys & Games
"Theis was my second floaties and they tore at the seat, not happy!",3.0,-0.25,0.0,0,Toys & Games
These are great but not for younger kids.  The part across the bottom ripped after a few uses or kids climbing up and down on them.  When they rip there is no way to repair that.,3.0,0.11111111,1.0,0,Toys & Games
"These are great for relaxing by the pool on a hot day, the cup holders are so nice to have your drink right next to you as well! The downside though is that if you have kids that like to rough house in the pool, these won't last long. I have gone through so many because they do break easily.",3.0,0.27190477,1.0,0,Toys & Games
These are great pool floats...while they last.  They didn't even last one full season.,3.0,0.2875,1.0,0,Toys & Games
These are kind of cheaply made.,3.0,0.5,1.0,0,Toys & Games
These are the perfect essential for a pool. Very comfortable to sit in and still stay cool in the water. The only downfall is after several uses they come apart at the seat area and have to be thrown away,3.0,0.31166667,1.0,0,Toys & Games
These float toys were great for 3 or 4 uses.  They tear easily at the chair seam.  I did not mind paying 7 dollars for one. Now they are up to 20 dollars per float.,3.0,0.6166667,1.0,0,Toys & Games
"These things are awesome, but they do tend to tear at the seat area, especially since we put pressure on them pulling them under water to jump on it, it lasted only a few uses but since they are $5.88 at Wal-Mart I am considering possibly getting a few more.",3.0,0.15714286,1.0,0,Toys & Games
They pop easy,3.0,0.43333334,1.0,0,Toys & Games
"They won’t hold air. I have two others of the same thing and they are fine, but these won’t hold air.",3.0,0.20833333,1.0,0,Toys & Games
"This inflatable is very big. Im 5'1 130 lbs and I still had room on my sides. The seat sinks down into the water so you are propped up by the back rest. Only issue I had was that the back rest is very bulky and the handles were always in the way. I ended up flipping it over so I wasn't fighting with the handles where my arms rested, but then I couldn't use the cup holders. It works for what it is, great to lounge in. I recommend looking into the fabric seats though if you want something a bit more comfortable for longer periods of time.",3.0,0.16444445,1.0,0,Toys & Games
"This really is a great float. I love the concept and love sitting in it.  We have purchased 6 of them. However, my kids push on the seat part to get in and they rip off. Every time. The seat breaks off easily. It’s very frustrating. I would give it full stars if not for this.",3.0,0.326,1.0,0,Toys & Games
"This was awesome! I even got the blue one, even tho I was sure I would get the yellow like everyone else did. My only problem was I found it in Walmart... For $5 something... I thought I was getting a deal by getting it online...",3.0,0.3,1.0,0,Toys & Games
Too big,3.0,0.0,0.0,0,Toys & Games
"Took this float with me to a resort in Mexico.  Everyone wanted to know where I got it.  It lasted up until the second to last day when it tore causing all the air to leak out.  I planned on throwing it away at the end of the trip anyway, but I do have concerns about whether to buy again because of the quality.  The design is great though - very comfy with a nice place for your drinks.",3.0,0.32,1.0,0,Toys & Games
"Typical pool inflatable.  Nothing super spectacular, but not a horrible purchase, either.  Sturdy enough to hold up to our family weekends in the pool, so far.  :)",3.0,0.26666668,1.0,0,Toys & Games
"We bought these to bring to mesico and use at our resort. It was great while it lasted, very comfy, but deflated almost every day and by the end of the week was done. If you want it for a long weekend, it's great, but if you are buying to last a long time, go with something else.",3.0,0.28333333,1.0,0,Toys & Games
"We love the comfort of these floats - which is why we repurchase them every year.  However, don't expect them to last more than a summer.  The &#34;seat&#34; will eventually break free leaving the float pointless.",3.0,0.23,1.0,0,Toys & Games
You don’t get to pick what color. It’s yellow. Great product though!,3.0,0.5,1.0,0,Toys & Games
bought a bunch of these as gifts for a group going to Mexico.  The seat split away from the arm area in half of the floats after 1 use.  a better way of sealing that connection is definately needed.,3.0,0.16666667,1.0,0,Toys & Games
breaks easily,3.0,0.43333334,1.0,0,Toys & Games
easily tear at seams,3.0,0.43333334,1.0,0,Toys & Games
great float to take on family vacations to the beach.  after a while the plastic will tear way from the seating area that attaches to main float.  mine lasted 4 trips before tearing.  I was able to save my drink as the float deflated.  I would recommend a portable inflate device.  it will take you about 15 min to inflate on ones own lungs,3.0,0.51666665,1.0,0,Toys & Games
great float to take on family vacations to the beach.  after a while the plastic will tear way from the seating area that attaches to main float.  mine lasted 4 trips before tearing.  I was able to save my drink as the float deflated.  I would recommend a portable inflate device.  it will take you about 15 min to inflate on ones own lungs,3.0,0.51666665,1.0,0,Toys & Games
"love and hate these. great to lounge, but rip too easiley",3.0,0.16666667,1.0,0,Toys & Games
not too durable,3.0,0.0,0.0,0,Toys & Games
ok,3.0,0.5,1.0,0,Toys & Games
"quick ship.  I'm disappointed in the color, I got orange.  I wish you could choose the color.  I was hoping for the beautiful blue pictured.",3.0,0.108333334,1.0,0,Toys & Games
seat tears after several uses.,3.0,0.0,0.0,0,Toys & Games
seat tears pretty easily,3.0,0.34166667,1.0,0,Toys & Games
we have had 2 of this item and they won't last long  slits at seam,3.0,-0.025,0.0,0,Toys & Games
1 of 3 came with a hole,4.0,0.0,0.0,0,Toys & Games
As advertised. Wish it would have given me the option of the colors instead of random one but I'll take the green one even though I wanted blue. Will test it this weekend at the lake.,4.0,-0.23333333,0.0,0,Toys & Games
"Bought five of these, all made it through a very busy summer intact.",4.0,0.13,1.0,0,Toys & Games
Bought two on daily deal. Like them a lot. One popped but I think it was from the heat and sitting in chlorine all summer.,4.0,0.0,0.0,0,Toys & Games
Cheap and fun,4.0,0.35,1.0,0,Toys & Games
Cómodo y fácil de inflar,4.0,0.0,0.0,0,Toys & Games
"For the price, quality was as expected. I ordered two and one ripped after just a few uses. Be gentle getting in and out of float and they should hold up for maybe a whole pool season.",4.0,0.025,1.0,0,Toys & Games
Good for the price but not really made for short people. I'm 5ft 1in and the piece that you are suppose to sit on hits my knees.,4.0,0.2,1.0,0,Toys & Games
"Good product, comfortable for floating in pool",4.0,0.55,1.0,0,Toys & Games
"Good value, works as advertised",4.0,0.7,1.0,0,Toys & Games
Great Item but the durability is not there. I have purchased multiple ones.,4.0,0.4,1.0,0,Toys & Games
Great deal for the price. Use them when we go to the river,4.0,0.8,1.0,0,Toys & Games
Great float for a great price.,4.0,0.8,1.0,0,Toys & Games
"Great product but you must use it gently. If roughly, the seat may tear away from the sides and you have no one to blame but yourself.  We had a ton of fun with it in Mexico!  Viva all-inclusive resorts and cup holders on the Sit N Float Lounges!  Yes, I will buy them again.",4.0,0.38958332,1.0,0,Toys & Games
Great product for the money. We buy these floaties every year for our pool. I'm only disappointed that I've ordered 3 and received the same color. A little variety would be nice!,4.0,0.10208333,1.0,0,Toys & Games
Great product for the price. Just do t leave them out in the sun they will get ugly and not be able to use anymore but other than that can’t really complain for the price.,4.0,0.135,1.0,0,Toys & Games
I absolutely love these for the pool but they tear up quickly.,4.0,0.41666666,1.0,0,Toys & Games
"I bought two of these for my husband and myself.  We like them. We did tape the seems with gorilla tape because we had read that they could tear there.  We have had them for 3 years and still no tears.  They only get used a couple of times a year.  The only thing is that the cup holders don't keep a cup upright.  Other than that, we are very happy with this purchase.  For the price this was a fantastic buy.",4.0,0.255,1.0,0,Toys & Games
"I have bought 5 of these floats-one locally, 4 from Amazon. I love them-however, I should have read the reviews before purchasing. The longest time the item lasted was 2 weeks. Every one of them tore at the seat-usually on one side, but the last one tore on both sides at the same time!! I am not a great swimmer, that was upsetting! In any event, it is a great item, I would love one that lasts more that 2 weeks, is Intex planning on making any improvements on this product?? They are the greatest thing I have found for reading in the pool-but I do not like the surprise tearing!!",4.0,0.31111112,1.0,0,Toys & Games
"I love the Sit N Float - so easy to get into - can sip my drink easily while relaxing. This was my second order and I had not problems before. One of the floats in this order had a leak when we blew it up! They aren't expensive, so not worth my postage to send back. I did order another set because we like them just that much!! Only 4 stars due to this problem with the leak.",4.0,0.06574074,1.0,0,Toys & Games
"I love this float for the pool. It has cup holders and it's sturdy and comfortable. The only downside is that they are not very durable. I've had to replace them several times. They tear fairly easily and are then unusable. I love it, but I wish it was a little tougher",4.0,0.19322917,1.0,0,Toys & Games
"I loved this while it lasted! I found 5 comfortable positions with this float, but 1 year in it broke. I think that's standard.",4.0,0.425,1.0,0,Toys & Games
I totally loved this float but it broke after only 3 weeks of use,4.0,0.35,1.0,0,Toys & Games
I was a little skeptical after reading some of the reviews but I love this float! It served the purpose I purchased it for ... I wanted to float but not be completely on top of the water. I only wish you could pick your color. I really wanted the teal but instead received an orange. Not that big of a deal ... it just would be nice to be able to choose. I will probably purchase another one soon (for my sister) because she took over my float the last time!,4.0,0.17375,1.0,0,Toys & Games
It is a direct replacement for the one that my neighbor had that I broke,4.0,0.1,1.0,0,Toys & Games
"Its pretty good. Bought a two pack, one had a hole. Was VERY EASY to get a replacement. No hassles, not questions asked, just sent me a new one. In general, it's a descent product. Like the drink holder.",4.0,0.3399394,1.0,0,Toys & Games
It’s big and cozy hard to blow up though. I have a air pump that wouldn’t work on it,4.0,-0.16388889,0.0,0,Toys & Games
Kids and adults enjoy these.,4.0,0.4,1.0,0,Toys & Games
"LOVE the seats.  I have purchased MANY, however, the seat tends to tear away from the back rest.",4.0,0.33333334,1.0,0,Toys & Games
Love it,4.0,0.5,1.0,0,Toys & Games
"Love them for the pool, only problem is the seat can come apart easy.",4.0,0.31111112,1.0,0,Toys & Games
Love these floats,4.0,0.5,1.0,0,Toys & Games
Love these! I buy them every year. I do wish they were made smaller. They are made cheap and the seat will tear away from the sides. I still buy them. I try not to let kids play with them. I think they last longer that way.,4.0,0.25625,1.0,0,Toys & Games
Love this for our Sunday afternoon cocktails in the pool,4.0,0.5,1.0,0,Toys & Games
Love this type of float...pretty comfortable and you can rest your head!,4.0,0.5,1.0,0,Toys & Games
"My favorite lake float!  Have purchased 10 or more!  Keep the rough playing kids away from them though!  Lasts about the entire summer season with ADULT use!  Wish they were a little more durable, but I’d definitely purchase again!",4.0,0.1953125,1.0,0,Toys & Games
"My wife loves these, but the seat does tear out easily.  I tried not filling the seat completely with air, and that seemed to help.  If you are buying this, buy several.",4.0,0.17777778,1.0,0,Toys & Games
NIce unit,4.0,0.6,1.0,0,Toys & Games
Nice but there was a hole in the seat part won’t hold air.,4.0,0.6,1.0,0,Toys & Games
Nice pool float to use when you want to relax in the pool while reading a book.,4.0,0.6,1.0,0,Toys & Games
Nice!,4.0,0.75,1.0,0,Toys & Games
Not bad,4.0,0.35,1.0,0,Toys & Games
One broke after the second use.,4.0,0.0,0.0,0,Toys & Games
Pretty durable and easy to inflate!,4.0,0.39583334,1.0,0,Toys & Games
Really comfortable but the seat tears off at the seam. I have gone through quite a few of them. Usually last for a few months.,4.0,0.0,0.0,0,Toys & Games
"The float was a little hard to inflate. The valves have this weird sideways opening on the inside that makes inflating them with a pump a challenge. Once inflated it was nice. Held me and my husband out of the water (not together lol) and we both weigh over 200. I will say if you are short (I am 5'1"") moving around in the float is a challenge. My legs were able to kick in the water, but my arms barely hung over the sides. So I  felt a little like a turtle on it's back and was kind of at the mercy of the current of the water.  Over all, it's a good purchase and I will use it again.",4.0,0.16025642,1.0,0,Toys & Games
The price is fair.,4.0,0.7,1.0,0,Toys & Games
"These are good for most of a swim season.  The seat portion tends to tear loose from the rest of the float but they are not expensive.  Of all the floats we have, this type is by far the favorite of everyone who comes to our pool.",4.0,0.32884616,1.0,0,Toys & Games
"These are the perfect floats for adults it you want to float in the lake, pool or even the beach if not to rough.  Theses floats however will not tolerate kids jumping on them or squeezing two or three kids in them. The seat will pull apart from the body of the float.  It doesn't leak, the two pieces just separate.  That is the only reason for 4 stars, otherwise these floats are the most comfortable way to be able to sit up and relax with a cold beverage.",4.0,0.24285714,1.0,0,Toys & Games
"These floats are super comfy! Don't expect your beverage to sit upright though, it will tend to lean! Great product!",4.0,0.7604167,1.0,0,Toys & Games
These turned out to be huge.  Have something to blow it up with.,4.0,0.4,1.0,0,Toys & Games
"These work great, however I have purchased multiple and had quite a few of them break.",4.0,0.2,1.0,0,Toys & Games
Third one purchased. Lasts only one season but for the price it can't be beat. Best semi seat/ recliner to lounge in the pool without getting my hair wet ( yes I'm that type of girl),4.0,0.225,1.0,0,Toys & Games
"This LOOKS like it would be great fun and so awesome to have, but I cannot seem to inflate it. Do I need to purchase an air compressor? I put my lips on the nozzle and blow, and blow, and blow, and I cannot seem to make any progress towards inflating it. I'm honestly not sure what to do with it. Everytime my daughter visits me at my apartment (which has a lovely pool) she wants to play with this thing and every time, I try to blow it up, thinking that surely THIS will be the time I figure it out, or get the lung strength, or something. But I am always unsuccessful, to her great disappointment. Any advice from anyone who got this thing to inflate would be greatly appreciated. At this point it's just in my closet, deflated and gathering dust.<br /><br />EDIT 9/4/12<br />Okay, got it inflated yesterday, finally. Fun factor very high here. My 5 year old stepdaughter loves it!!! And I found it very comfy for lounging around the pool, I'm tempted to order another one for guests who visit. My only complaint is that it doesn't stay inflated. Loses air really fast, we had to blow it up again a few times. Probably worth what i paid for it, though.",4.0,0.20266563,1.0,0,Toys & Games
"This float is perfect. Since you are part of the way in the water, you stay cool.  The cup holder actually works!  Comfortable enough to float for hours. Great value for the price.",4.0,0.425,1.0,0,Toys & Games
"This is a great lounge for the pool.  The only problem is that it had a slit in the plastic that let the air out.  I patched it with the patch it came with and it held up fairly well.  Great design, but wish it arrived in better shape.",4.0,0.56,1.0,0,Toys & Games
"This is a very affordable pool float, but it is very large. It is definitely sized for adults - two of my children fit side by side comfortably on a float. Takes a little while to blow up, but very comfortable.",4.0,0.23015305,1.0,0,Toys & Games
"This is great!!  I can sit in the pool and float around with a drink and not worry about it spilling it, just make sure you have it in a cup with a lid when things get rough in the pool.  You and the drink will end up getting flipped",4.0,0.46666667,1.0,0,Toys & Games
This is my favorite float in the whole world!!  Great for hanging out in groups too.  Don't be to rough with it or the seat will rip off.,4.0,0.378125,1.0,0,Toys & Games
"This is the 2nd year I've bought these floats.  They are durable, easy to blow up by mouth, comfortable to lounge in.  My only complaint is that I wasn't able to choose the colors that were sent to me.",4.0,0.17222223,1.0,0,Toys & Games
Used this all summer long at the pool,4.0,-0.05,0.0,0,Toys & Games
"Very comfortable, and the drink holders are a plus.",4.0,0.52,1.0,0,Toys & Games
Very comfy! Love this float ❤️ Dont cost a lot<br />Relax and have fun ! Cancun wanted $20 in the gift shop for this float. Will be taking my own,4.0,0.43125,1.0,0,Toys & Games
"Very nice and keeps air for pretty long before I have to pump it up again. I like the fact that you get half submerged in the water, so it feels like you really are floating while swimming, not merely sunbathing on dry land",4.0,0.17095238,1.0,0,Toys & Games
Was expecting one to be yellow and one green but they are both green.,4.0,-0.13333334,0.0,0,Toys & Games
"We float on these in our pool at night to watch the stars. They provide a great angle to see satellites, shooting stars, and the occasional space station.<br />The product last a long time for the kids, but we larger than average adult experience some breakage at the seams after a few months.<br />We used these at Lake Tahoe to float. We also deflate them to take on vacation to use in the hotel pools. Fun times",4.0,0.08888889,1.0,0,Toys & Games
We have had about 10 of these over the years and keep going back to this item. Our only problem with this Float is where the seat attaches to the main body it tears loose. Still a very good value.,4.0,0.19994871,1.0,0,Toys & Games
"We use up at the lake, and is very comfortable.  Probably most annoying part is blowing it up. Mechanical options for inflation are much easier, but not everyone has a vaccuum that has a reverse setting, or an air compressor with the appropriate tip.",4.0,0.184,1.0,0,Toys & Games
"We were careful with our  float and it did not tear, however we saw several others at our resort that did.  This was the most popular lounge float in the lazy river in Aruba and was really fun.  Ours was stolen on the third day so we did not get to see if it would have lasted the week, but I think with some care it would have.",4.0,0.15,1.0,0,Toys & Games
decent quality for the price,4.0,0.16666667,1.0,0,Toys & Games
dosen't hold air for long,4.0,-0.05,0.0,0,Toys & Games
fine,4.0,0.41666666,1.0,0,Toys & Games
"intex as always with very good products, this chair goes nicely in my pool, good materials and an ideal size for an adult",4.0,0.642,1.0,0,Toys & Games
"like the item, but found same thing at Walmart for $5.88.",4.0,0.0,0.0,0,Toys & Games
nice,4.0,0.6,1.0,0,Toys & Games
not very comfortable,4.0,-0.15384616,0.0,0,Toys & Games
ordered two of these floaties and one had a hole in it .it came with a patch but just wont hold air .these floaties are very comfortable recline and float.,4.0,0.52,1.0,0,Toys & Games
the second one came and used all Sumer with no problem it was changed out and re-deleveried in two days<br />I would buy again next summer,4.0,0.0,0.0,0,Toys & Games
these hold their shape and don't have to be blown back up after each use,4.0,0.0,0.0,0,Toys & Games
unfortunately they can leak in locations that are difficult to patch,4.0,-0.5,0.0,0,Toys & Games
very big and comfy,4.0,0.0,0.0,0,Toys & Games
works great set in the pool in them the day I got them,4.0,0.8,1.0,0,Toys & Games
"(Wife of account holder)<br />Love love love this float! Perfect for floating or reading while in the pool. You can deflate it some to customize how much you want to be sitting down in the water! Good head support for book reading!<br />Ps, I'm a plus size lady, this float works perfectly for me!",5.0,0.5472222,1.0,1,Toys & Games
All ‘ s good!,5.0,0.875,1.0,1,Toys & Games
An oversize seat but fun to float around in the pool.  It also has handles that you can hold on to. We liked it well enough to purchase another one.,5.0,0.3,1.0,1,Toys & Games
"Another way to relax on a hot summer day. We had 2 of these but wanted more so our guests can relax with us. Easy to store. Deflate, fold, and store.",5.0,0.39444444,1.0,1,Toys & Games
As expected,5.0,-0.1,0.0,1,Toys & Games
Awesome,5.0,1.0,1.0,1,Toys & Games
Awesome awesome float!!!!!! Will hold one adult or two children. Very comfortable!,5.0,0.6875,1.0,1,Toys & Games
Awesome float,5.0,1.0,1.0,1,Toys & Games
Awesome floaty! Small enough package we were able to take on our trip to Mexico. They held up the whole week and everyone was jelouse we had them. Perfect little loungers!,5.0,0.31651786,1.0,1,Toys & Games
"Awesome in our community pool, way better product than I expected.  Made the summer with my grand daughter relaxing and fun!",5.0,0.455,1.0,1,Toys & Games
Awesome sturdy,5.0,1.0,1.0,1,Toys & Games
Best daddy float ever,5.0,1.0,1.0,1,Toys & Games
Best float I bought all year!,5.0,1.0,1.0,1,Toys & Games
Best float ever!,5.0,1.0,1.0,1,Toys & Games
Best inflatable ever,5.0,1.0,1.0,1,Toys & Games
Best pool float ever,5.0,1.0,1.0,1,Toys & Games
Blowing the float up takes a lot out of you if you have an air pump use it. I love how these floats really hold up up and you only get a little wet.,5.0,0.0825,1.0,1,Toys & Games
Bought 2. They both look plenty big. Both came in orange. No problem though. Can't wait for the ice to melt so we can enjoy them!,5.0,0.25,1.0,1,Toys & Games
Bought these for my girls and they love them.  One fell asleep on it last week; total comfort!,5.0,0.16666667,1.0,1,Toys & Games
Bought two of these they are my favorite pool float! I will definitely buy again,5.0,0.3125,1.0,1,Toys & Games
Brought these to Mexico and passed them on at the end of our week!,5.0,0.0,0.0,1,Toys & Games
But if your going in springs buy tubes. Fast shipping good quality product,5.0,0.45,1.0,1,Toys & Games
Buy them every year for summer. I've had a couple for two year now. Took them to the lake and pool. Great for lounging but still wanting to be in the water.,5.0,0.8,1.0,1,Toys & Games
Can't beat the price of these babies...! Comfortable and a bonus to be able to have my drink with me while floating in the ocean or by the pool.,5.0,0.45,1.0,1,Toys & Games
Cheap and break the seams easily but it’s a good cheap float,5.0,0.48333332,1.0,1,Toys & Games
Comfort,5.0,0.0,0.0,1,Toys & Games
Comfortable and I love that it has cup holders!,5.0,0.5125,1.0,1,Toys & Games
Comfortable and I love that it has cup holders!,5.0,0.5125,1.0,1,Toys & Games
Comfortable and seems sturdy.  Whole family loves it from Grandma down to 5 year olds.  But don't let young kids get their head in the hole.,5.0,0.13611111,1.0,1,Toys & Games
Comfortable for floating,5.0,0.4,1.0,1,Toys & Games
Comfortable. Easy.,5.0,0.41666666,1.0,1,Toys & Games
Comfortable. Sufficiently durable If you’re just using it in the pool. Priced right.,5.0,0.34285715,1.0,1,Toys & Games
Comfy and Cool for floating!,5.0,0.4375,1.0,1,Toys & Games
Comfy float at a great price. Even comes with a patch just in case you spring a leak. Easy to store and transport.,5.0,0.6166667,1.0,1,Toys & Games
Could sit in this thing for hours,5.0,0.0,0.0,1,Toys & Games
Cute and functional. No complaints.,5.0,0.5,1.0,1,Toys & Games
"Didn't get to enjoy it, the hubby put to much air in and it burst!",5.0,0.325,1.0,1,Toys & Games
Does not hold air.,5.0,0.0,0.0,1,Toys & Games
"Easy to get into, and very stable.  Holds a 300 lb man with no problems.  Good floatie",5.0,0.44444445,1.0,1,Toys & Games
Easy to inflate!  Cup holders are great!,5.0,0.7708333,1.0,1,Toys & Games
Easy to inflate. Lasts about a season for an adult.  Over priced.  They are usually $7 at stores.,5.0,0.094444446,1.0,1,Toys & Games
Enjoy using..,5.0,0.4,1.0,1,Toys & Games
Every year one of my cats steps on this and pops it. And every year I replace it because I love this floatie so much. It allows me to recline just the right amount while floating in the pool.,5.0,0.32857144,1.0,1,Toys & Games
Exactly as depicted,5.0,0.25,1.0,1,Toys & Games
Exactly as described,5.0,0.25,1.0,1,Toys & Games
Exactly what I was looking for!,5.0,0.3125,1.0,1,Toys & Games
Exactly what I was looking for.  Many hours of lake relaxation.,5.0,0.375,1.0,1,Toys & Games
FUN!,5.0,0.375,1.0,1,Toys & Games
Favorite floaty!,5.0,0.625,1.0,1,Toys & Games
Floats,5.0,0.0,0.0,1,Toys & Games
For this summer it has worked will. Hope that it holds up for next year. I think it was a little high in cost but it was nice being able to get it. Specially when everything for the water was being sold out.,5.0,0.23827381,1.0,1,Toys & Games
"Found these on clearance at WalMart for $5 each.  I bought 4 of them to take to the lake.  They were very comfy to lounge in.  I love that they have two drink holders, one for my drink, one for my sunscreen.  None of mine broke, and were used by people in range from 50 lbs to 250 lbs.  I had read the reviews beforehand and warned everyone not to be too rough on the seat part.",5.0,0.2,1.0,1,Toys & Games
"GREAT PRICE, FAST SHIP AND GOOD MATERIAL!!",5.0,0.6666667,1.0,1,Toys & Games
Good construction - should last at least a season or two,5.0,0.13333334,1.0,1,Toys & Games
"Good deal, very comfortable",5.0,0.61,1.0,1,Toys & Games
Good value,5.0,0.7,1.0,1,Toys & Games
Got it fast in time to enjoy the pool a while longer before shutting it down for the offseason,5.0,0.14814815,1.0,1,Toys & Games
Grandkids have a grand time on these in the summertime.,5.0,0.5,1.0,1,Toys & Games
Grandkids love this,5.0,0.5,1.0,1,Toys & Games
Great,5.0,0.8,1.0,1,Toys & Games
Great  float,5.0,0.8,1.0,1,Toys & Games
Great Chairs! It's the first thing the adults and kids go for in the pool.,5.0,0.625,1.0,1,Toys & Games
Great buy. Just as described.,5.0,0.8,1.0,1,Toys & Games
"Great comfortable, not very durable don’t expect it to last very long.",5.0,0.207,1.0,1,Toys & Games
Great float!,5.0,1.0,1.0,1,Toys & Games
Great float!,5.0,1.0,1.0,1,Toys & Games
"Great float, keeps you cool in the water on hot days, and has 2 cup holders, woohoo!",5.0,0.4875,1.0,1,Toys & Games
Great float. Sooo comfy. Cup holder size is perfect.<br />Defiantly great for the money.,5.0,0.8,1.0,1,Toys & Games
Great float. Very comfortable,5.0,0.66,1.0,1,Toys & Games
Great floater.  Was the envy of the beach.,5.0,0.8,1.0,1,Toys & Games
Great for adults and older kids. Sitting with my drink and whiling away time in calm sea was perfect.,5.0,0.56666666,1.0,1,Toys & Games
Great for lounging in the pool with a drink !!,5.0,1.0,1.0,1,Toys & Games
Great for relaxing at the lake!,5.0,1.0,1.0,1,Toys & Games
"Great for the pool, can't beat this price.",5.0,0.8,1.0,1,Toys & Games
Great for the price,5.0,0.8,1.0,1,Toys & Games
Great item,5.0,0.8,1.0,1,Toys & Games
Great item and deal.  very comfortable for adult with a drink holder!  taking them to Aruba next !,5.0,0.36125,1.0,1,Toys & Games
Great pool inflatable,5.0,0.8,1.0,1,Toys & Games
Great product,5.0,0.8,1.0,1,Toys & Games
Great product!,5.0,1.0,1.0,1,Toys & Games
Great product! High quality material! Would purchase again!,5.0,0.625,1.0,1,Toys & Games
Great product! Roomier than anticipated and very durable. Great to spend the day in the pool or lake in.,5.0,0.6666667,1.0,1,Toys & Games
Great quality and nice colors. Arrived quickly.,5.0,0.5777778,1.0,1,Toys & Games
Great quality! Great price!,5.0,1.0,1.0,1,Toys & Games
Great raft!,5.0,1.0,1.0,1,Toys & Games
